variant,exit_reason,count,share,family,stop_mode,cap_days,take_profit_pct,trail_giveback_pct,partial_take_profit_pct
FULL_TRAIL_FIXED10_GB60_CAP7D,INITIAL_STOP,1268,0.3262995367987648,FULL_TRAIL,FIXED10,7,,0.6,
FULL_TRAIL_FIXED10_GB60_CAP7D,RUNNER_STOP,2614,0.6726711271230057,FULL_TRAIL,FIXED10,7,,0.6,
FULL_TRAIL_FIXED10_GB60_CAP7D,TAKE_PROFIT_1000,4,0.001029336078229542,FULL_TRAIL,FIXED10,7,,0.6,
FULL_TRAIL_FIXED10_GB60_CAP90D,INITIAL_STOP,1268,0.3262995367987648,FULL_TRAIL,FIXED10,90,,0.6,
FULL_TRAIL_FIXED10_GB60_CAP90D,RUNNER_STOP,2614,0.6726711271230057,FULL_TRAIL,FIXED10,90,,0.6,
FULL_TRAIL_FIXED10_GB60_CAP90D,TAKE_PROFIT_1000,4,0.001029336078229542,FULL_TRAIL,FIXED10,90,,0.6,
FULL_TRAIL_FIXED5_GB30_CAP180D,INITIAL_STOP,1883,0.480970625798212,FULL_TRAIL,FIXED5,180,,0.3,
FULL_TRAIL_FIXED5_GB30_CAP180D,RUNNER_STOP,2032,0.519029374201788,FULL_TRAIL,FIXED5,180,,0.3,
FULL_TRAIL_FIXED5_GB30_CAP30D,INITIAL_STOP,1883,0.480970625798212,FULL_TRAIL,FIXED5,30,,0.3,
FULL_TRAIL_FIXED5_GB30_CAP30D,RUNNER_STOP,2032,0.519029374201788,FULL_TRAIL,FIXED5,30,,0.3,
FULL_TRAIL_FIXED5_GB30_CAP365D,INITIAL_STOP,1883,0.480970625798212,FULL_TRAIL,FIXED5,365,,0.3,
FULL_TRAIL_FIXED5_GB30_CAP365D,RUNNER_STOP,2032,0.519029374201788,FULL_TRAIL,FIXED5,365,,0.3,
FULL_TRAIL_FIXED5_GB30_CAP7D,INITIAL_STOP,1883,0.480970625798212,FULL_TRAIL,FIXED5,7,,0.3,
FULL_TRAIL_FIXED5_GB30_CAP7D,RUNNER_STOP,2032,0.519029374201788,FULL_TRAIL,FIXED5,7,,0.3,
FULL_TRAIL_FIXED5_GB30_CAP90D,INITIAL_STOP,1883,0.480970625798212,FULL_TRAIL,FIXED5,90,,0.3,
FULL_TRAIL_FIXED5_GB30_CAP90D,RUNNER_STOP,2032,0.519029374201788,FULL_TRAIL,FIXED5,90,,0.3,
FULL_TRAIL_FIXED5_GB40_CAP180D,INITIAL_STOP,1883,0.4814625415494758,FULL_TRAIL,FIXED5,180,,0.4,
FULL_TRAIL_FIXED5_GB40_CAP180D,RUNNER_STOP,2028,0.5185374584505241,FULL_TRAIL,FIXED5,180,,0.4,
FULL_TRAIL_FIXED5_GB40_CAP30D,INITIAL_STOP,1883,0.4814625415494758,FULL_TRAIL,FIXED5,30,,0.4,
FULL_TRAIL_FIXED5_GB40_CAP30D,RUNNER_STOP,2028,0.5185374584505241,FULL_TRAIL,FIXED5,30,,0.4,
FULL_TRAIL_FIXED5_GB40_CAP365D,INITIAL_STOP,1883,0.4814625415494758,FULL_TRAIL,FIXED5,365,,0.4,
FULL_TRAIL_FIXED5_GB40_CAP365D,RUNNER_STOP,2028,0.5185374584505241,FULL_TRAIL,FIXED5,365,,0.4,
FULL_TRAIL_FIXED5_GB40_CAP7D,INITIAL_STOP,1883,0.4814625415494758,FULL_TRAIL,FIXED5,7,,0.4,
FULL_TRAIL_FIXED5_GB40_CAP7D,RUNNER_STOP,2028,0.5185374584505241,FULL_TRAIL,FIXED5,7,,0.4,
FULL_TRAIL_FIXED5_GB40_CAP90D,INITIAL_STOP,1883,0.4814625415494758,FULL_TRAIL,FIXED5,90,,0.4,
FULL_TRAIL_FIXED5_GB40_CAP90D,RUNNER_STOP,2028,0.5185374584505241,FULL_TRAIL,FIXED5,90,,0.4,
FULL_TRAIL_FIXED5_GB50_CAP180D,INITIAL_STOP,1883,0.48195546455080623,FULL_TRAIL,FIXED5,180,,0.5,
FULL_TRAIL_FIXED5_GB50_CAP180D,RUNNER_STOP,2024,0.5180445354491937,FULL_TRAIL,FIXED5,180,,0.5,
FULL_TRAIL_FIXED5_GB50_CAP30D,INITIAL_STOP,1883,0.48195546455080623,FULL_TRAIL,FIXED5,30,,0.5,
FULL_TRAIL_FIXED5_GB50_CAP30D,RUNNER_STOP,2024,0.5180445354491937,FULL_TRAIL,FIXED5,30,,0.5,
FULL_TRAIL_FIXED5_GB50_CAP365D,INITIAL_STOP,1883,0.48195546455080623,FULL_TRAIL,FIXED5,365,,0.5,
FULL_TRAIL_FIXED5_GB50_CAP365D,RUNNER_STOP,2024,0.5180445354491937,FULL_TRAIL,FIXED5,365,,0.5,
FULL_TRAIL_FIXED5_GB50_CAP7D,INITIAL_STOP,1883,0.48195546455080623,FULL_TRAIL,FIXED5,7,,0.5,
FULL_TRAIL_FIXED5_GB50_CAP7D,RUNNER_STOP,2024,0.5180445354491937,FULL_TRAIL,FIXED5,7,,0.5,
FULL_TRAIL_FIXED5_GB50_CAP90D,INITIAL_STOP,1883,0.48195546455080623,FULL_TRAIL,FIXED5,90,,0.5,
FULL_TRAIL_FIXED5_GB50_CAP90D,RUNNER_STOP,2024,0.5180445354491937,FULL_TRAIL,FIXED5,90,,0.5,
FULL_TRAIL_FIXED5_GB60_CAP180D,INITIAL_STOP,1883,0.4830682401231401,FULL_TRAIL,FIXED5,180,,0.6,
FULL_TRAIL_FIXED5_GB60_CAP180D,RUNNER_STOP,2011,0.5159055926115957,FULL_TRAIL,FIXED5,180,,0.6,
FULL_TRAIL_FIXED5_GB60_CAP180D,TAKE_PROFIT_1000,4,0.001026167265264238,FULL_TRAIL,FIXED5,180,,0.6,
FULL_TRAIL_FIXED5_GB60_CAP30D,INITIAL_STOP,1883,0.4830682401231401,FULL_TRAIL,FIXED5,30,,0.6,
FULL_TRAIL_FIXED5_GB60_CAP30D,RUNNER_STOP,2011,0.5159055926115957,FULL_TRAIL,FIXED5,30,,0.6,
FULL_TRAIL_FIXED5_GB60_CAP30D,TAKE_PROFIT_1000,4,0.001026167265264238,FULL_TRAIL,FIXED5,30,,0.6,
FULL_TRAIL_FIXED5_GB60_CAP365D,INITIAL_STOP,1883,0.4830682401231401,FULL_TRAIL,FIXED5,365,,0.6,
FULL_TRAIL_FIXED5_GB60_CAP365D,RUNNER_STOP,2011,0.5159055926115957,FULL_TRAIL,FIXED5,365,,0.6,
FULL_TRAIL_FIXED5_GB60_CAP365D,TAKE_PROFIT_1000,4,0.001026167265264238,FULL_TRAIL,FIXED5,365,,0.6,
FULL_TRAIL_FIXED5_GB60_CAP7D,INITIAL_STOP,1883,0.4830682401231401,FULL_TRAIL,FIXED5,7,,0.6,
FULL_TRAIL_FIXED5_GB60_CAP7D,RUNNER_STOP,2011,0.5159055926115957,FULL_TRAIL,FIXED5,7,,0.6,
FULL_TRAIL_FIXED5_GB60_CAP7D,TAKE_PROFIT_1000,4,0.001026167265264238,FULL_TRAIL,FIXED5,7,,0.6,
FULL_TRAIL_FIXED5_GB60_CAP90D,INITIAL_STOP,1883,0.4830682401231401,FULL_TRAIL,FIXED5,90,,0.6,
FULL_TRAIL_FIXED5_GB60_CAP90D,RUNNER_STOP,2011,0.5159055926115957,FULL_TRAIL,FIXED5,90,,0.6,
FULL_TRAIL_FIXED5_GB60_CAP90D,TAKE_PROFIT_1000,4,0.001026167265264238,FULL_TRAIL,FIXED5,90,,0.6,
FULL_TRAIL_FIXED7_GB30_CAP180D,INITIAL_STOP,1567,0.40086978766948067,FULL_TRAIL,FIXED7,180,,0.3,
FULL_TRAIL_FIXED7_GB30_CAP180D,RUNNER_STOP,2342,0.5991302123305193,FULL_TRAIL,FIXED7,180,,0.3,
FULL_TRAIL_FIXED7_GB30_CAP30D,INITIAL_STOP,1567,0.40086978766948067,FULL_TRAIL,FIXED7,30,,0.3,
FULL_TRAIL_FIXED7_GB30_CAP30D,RUNNER_STOP,2342,0.5991302123305193,FULL_TRAIL,FIXED7,30,,0.3,
FULL_TRAIL_FIXED7_GB30_CAP365D,INITIAL_STOP,1567,0.40086978766948067,FULL_TRAIL,FIXED7,365,,0.3,
FULL_TRAIL_FIXED7_GB30_CAP365D,RUNNER_STOP,2342,0.5991302123305193,FULL_TRAIL,FIXED7,365,,0.3,
FULL_TRAIL_FIXED7_GB30_CAP7D,INITIAL_STOP,1567,0.40086978766948067,FULL_TRAIL,FIXED7,7,,0.3,
FULL_TRAIL_FIXED7_GB30_CAP7D,RUNNER_STOP,2342,0.5991302123305193,FULL_TRAIL,FIXED7,7,,0.3,
FULL_TRAIL_FIXED7_GB30_CAP90D,INITIAL_STOP,1567,0.40086978766948067,FULL_TRAIL,FIXED7,90,,0.3,
FULL_TRAIL_FIXED7_GB30_CAP90D,RUNNER_STOP,2342,0.5991302123305193,FULL_TRAIL,FIXED7,90,,0.3,
FULL_TRAIL_FIXED7_GB40_CAP180D,INITIAL_STOP,1567,0.40128040973111395,FULL_TRAIL,FIXED7,180,,0.4,
FULL_TRAIL_FIXED7_GB40_CAP180D,RUNNER_STOP,2338,0.598719590268886,FULL_TRAIL,FIXED7,180,,0.4,
FULL_TRAIL_FIXED7_GB40_CAP30D,INITIAL_STOP,1567,0.40128040973111395,FULL_TRAIL,FIXED7,30,,0.4,
FULL_TRAIL_FIXED7_GB40_CAP30D,RUNNER_STOP,2338,0.598719590268886,FULL_TRAIL,FIXED7,30,,0.4,
FULL_TRAIL_FIXED7_GB40_CAP365D,INITIAL_STOP,1567,0.40128040973111395,FULL_TRAIL,FIXED7,365,,0.4,
FULL_TRAIL_FIXED7_GB40_CAP365D,RUNNER_STOP,2338,0.598719590268886,FULL_TRAIL,FIXED7,365,,0.4,
FULL_TRAIL_FIXED7_GB40_CAP7D,INITIAL_STOP,1567,0.40128040973111395,FULL_TRAIL,FIXED7,7,,0.4,
FULL_TRAIL_FIXED7_GB40_CAP7D,RUNNER_STOP,2338,0.598719590268886,FULL_TRAIL,FIXED7,7,,0.4,
FULL_TRAIL_FIXED7_GB40_CAP90D,INITIAL_STOP,1567,0.40128040973111395,FULL_TRAIL,FIXED7,90,,0.4,
FULL_TRAIL_FIXED7_GB40_CAP90D,RUNNER_STOP,2338,0.598719590268886,FULL_TRAIL,FIXED7,90,,0.4,
FULL_TRAIL_FIXED7_GB50_CAP180D,INITIAL_STOP,1567,0.4016918738784927,FULL_TRAIL,FIXED7,180,,0.5,
FULL_TRAIL_FIXED7_GB50_CAP180D,RUNNER_STOP,2334,0.5983081261215073,FULL_TRAIL,FIXED7,180,,0.5,
FULL_TRAIL_FIXED7_GB50_CAP30D,INITIAL_STOP,1567,0.4016918738784927,FULL_TRAIL,FIXED7,30,,0.5,
FULL_TRAIL_FIXED7_GB50_CAP30D,RUNNER_STOP,2334,0.5983081261215073,FULL_TRAIL,FIXED7,30,,0.5,
FULL_TRAIL_FIXED7_GB50_CAP365D,INITIAL_STOP,1567,0.4016918738784927,FULL_TRAIL,FIXED7,365,,0.5,
FULL_TRAIL_FIXED7_GB50_CAP365D,RUNNER_STOP,2334,0.5983081261215073,FULL_TRAIL,FIXED7,365,,0.5,
FULL_TRAIL_FIXED7_GB50_CAP7D,INITIAL_STOP,1567,0.4016918738784927,FULL_TRAIL,FIXED7,7,,0.5,
FULL_TRAIL_FIXED7_GB50_CAP7D,RUNNER_STOP,2334,0.5983081261215073,FULL_TRAIL,FIXED7,7,,0.5,
FULL_TRAIL_FIXED7_GB50_CAP90D,INITIAL_STOP,1567,0.4016918738784927,FULL_TRAIL,FIXED7,90,,0.5,
FULL_TRAIL_FIXED7_GB50_CAP90D,RUNNER_STOP,2334,0.5983081261215073,FULL_TRAIL,FIXED7,90,,0.5,
FULL_TRAIL_FIXED7_GB60_CAP180D,INITIAL_STOP,1567,0.4026207605344296,FULL_TRAIL,FIXED7,180,,0.6,
FULL_TRAIL_FIXED7_GB60_CAP180D,RUNNER_STOP,2321,0.5963514902363823,FULL_TRAIL,FIXED7,180,,0.6,
FULL_TRAIL_FIXED7_GB60_CAP180D,TAKE_PROFIT_1000,4,0.0010277492291880781,FULL_TRAIL,FIXED7,180,,0.6,
FULL_TRAIL_FIXED7_GB60_CAP30D,INITIAL_STOP,1567,0.4026207605344296,FULL_TRAIL,FIXED7,30,,0.6,
FULL_TRAIL_FIXED7_GB60_CAP30D,RUNNER_STOP,2321,0.5963514902363823,FULL_TRAIL,FIXED7,30,,0.6,
FULL_TRAIL_FIXED7_GB60_CAP30D,TAKE_PROFIT_1000,4,0.0010277492291880781,FULL_TRAIL,FIXED7,30,,0.6,
FULL_TRAIL_FIXED7_GB60_CAP365D,INITIAL_STOP,1567,0.4026207605344296,FULL_TRAIL,FIXED7,365,,0.6,
FULL_TRAIL_FIXED7_GB60_CAP365D,RUNNER_STOP,2321,0.5963514902363823,FULL_TRAIL,FIXED7,365,,0.6,
FULL_TRAIL_FIXED7_GB60_CAP365D,TAKE_PROFIT_1000,4,0.0010277492291880781,FULL_TRAIL,FIXED7,365,,0.6,
FULL_TRAIL_FIXED7_GB60_CAP7D,INITIAL_STOP,1567,0.4026207605344296,FULL_TRAIL,FIXED7,7,,0.6,
FULL_TRAIL_FIXED7_GB60_CAP7D,RUNNER_STOP,2321,0.5963514902363823,FULL_TRAIL,FIXED7,7,,0.6,
FULL_TRAIL_FIXED7_GB60_CAP7D,TAKE_PROFIT_1000,4,0.0010277492291880781,FULL_TRAIL,FIXED7,7,,0.6,
FULL_TRAIL_FIXED7_GB60_CAP90D,INITIAL_STOP,1567,0.4026207605344296,FULL_TRAIL,FIXED7,90,,0.6,
FULL_TRAIL_FIXED7_GB60_CAP90D,RUNNER_STOP,2321,0.5963514902363823,FULL_TRAIL,FIXED7,90,,0.6,
FULL_TRAIL_FIXED7_GB60_CAP90D,TAKE_PROFIT_1000,4,0.0010277492291880781,FULL_TRAIL,FIXED7,90,,0.6,
FULL_TRAIL_STRUCT_CAP10_GB30_CAP180D,INITIAL_STOP,1454,0.371107708014293,FULL_TRAIL,STRUCT_CAP10,180,,0.3,
FULL_TRAIL_STRUCT_CAP10_GB30_CAP180D,RUNNER_STOP,2464,0.628892291985707,FULL_TRAIL,STRUCT_CAP10,180,,0.3,
FULL_TRAIL_STRUCT_CAP10_GB30_CAP30D,INITIAL_STOP,1454,0.371107708014293,FULL_TRAIL,STRUCT_CAP10,30,,0.3,
FULL_TRAIL_STRUCT_CAP10_GB30_CAP30D,RUNNER_STOP,2464,0.628892291985707,FULL_TRAIL,STRUCT_CAP10,30,,0.3,
FULL_TRAIL_STRUCT_CAP10_GB30_CAP365D,INITIAL_STOP,1454,0.371107708014293,FULL_TRAIL,STRUCT_CAP10,365,,0.3,
FULL_TRAIL_STRUCT_CAP10_GB30_CAP365D,RUNNER_STOP,2464,0.628892291985707,FULL_TRAIL,STRUCT_CAP10,365,,0.3,
FULL_TRAIL_STRUCT_CAP10_GB30_CAP7D,INITIAL_STOP,1454,0.371107708014293,FULL_TRAIL,STRUCT_CAP10,7,,0.3,
FULL_TRAIL_STRUCT_CAP10_GB30_CAP7D,RUNNER_STOP,2464,0.628892291985707,FULL_TRAIL,STRUCT_CAP10,7,,0.3,
FULL_TRAIL_STRUCT_CAP10_GB30_CAP90D,INITIAL_STOP,1454,0.371107708014293,FULL_TRAIL,STRUCT_CAP10,90,,0.3,
FULL_TRAIL_STRUCT_CAP10_GB30_CAP90D,RUNNER_STOP,2464,0.628892291985707,FULL_TRAIL,STRUCT_CAP10,90,,0.3,
FULL_TRAIL_STRUCT_CAP10_GB40_CAP180D,INITIAL_STOP,1454,0.3713920817369093,FULL_TRAIL,STRUCT_CAP10,180,,0.4,
FULL_TRAIL_STRUCT_CAP10_GB40_CAP180D,RUNNER_STOP,2461,0.6286079182630907,FULL_TRAIL,STRUCT_CAP10,180,,0.4,
FULL_TRAIL_STRUCT_CAP10_GB40_CAP30D,INITIAL_STOP,1454,0.3713920817369093,FULL_TRAIL,STRUCT_CAP10,30,,0.4,
FULL_TRAIL_STRUCT_CAP10_GB40_CAP30D,RUNNER_STOP,2461,0.6286079182630907,FULL_TRAIL,STRUCT_CAP10,30,,0.4,
FULL_TRAIL_STRUCT_CAP10_GB40_CAP365D,INITIAL_STOP,1454,0.3713920817369093,FULL_TRAIL,STRUCT_CAP10,365,,0.4,
FULL_TRAIL_STRUCT_CAP10_GB40_CAP365D,RUNNER_STOP,2461,0.6286079182630907,FULL_TRAIL,STRUCT_CAP10,365,,0.4,
FULL_TRAIL_STRUCT_CAP10_GB40_CAP7D,INITIAL_STOP,1454,0.3713920817369093,FULL_TRAIL,STRUCT_CAP10,7,,0.4,
FULL_TRAIL_STRUCT_CAP10_GB40_CAP7D,RUNNER_STOP,2461,0.6286079182630907,FULL_TRAIL,STRUCT_CAP10,7,,0.4,
FULL_TRAIL_STRUCT_CAP10_GB40_CAP90D,INITIAL_STOP,1454,0.3713920817369093,FULL_TRAIL,STRUCT_CAP10,90,,0.4,
FULL_TRAIL_STRUCT_CAP10_GB40_CAP90D,RUNNER_STOP,2461,0.6286079182630907,FULL_TRAIL,STRUCT_CAP10,90,,0.4,
FULL_TRAIL_STRUCT_CAP10_GB50_CAP180D,INITIAL_STOP,1454,0.37177192533878806,FULL_TRAIL,STRUCT_CAP10,180,,0.5,
FULL_TRAIL_STRUCT_CAP10_GB50_CAP180D,RUNNER_STOP,2457,0.628228074661212,FULL_TRAIL,STRUCT_CAP10,180,,0.5,
FULL_TRAIL_STRUCT_CAP10_GB50_CAP30D,INITIAL_STOP,1454,0.37177192533878806,FULL_TRAIL,STRUCT_CAP10,30,,0.5,
FULL_TRAIL_STRUCT_CAP10_GB50_CAP30D,RUNNER_STOP,2457,0.628228074661212,FULL_TRAIL,STRUCT_CAP10,30,,0.5,
FULL_TRAIL_STRUCT_CAP10_GB50_CAP365D,INITIAL_STOP,1454,0.37177192533878806,FULL_TRAIL,STRUCT_CAP10,365,,0.5,
FULL_TRAIL_STRUCT_CAP10_GB50_CAP365D,RUNNER_STOP,2457,0.628228074661212,FULL_TRAIL,STRUCT_CAP10,365,,0.5,
FULL_TRAIL_STRUCT_CAP10_GB50_CAP7D,INITIAL_STOP,1454,0.37177192533878806,FULL_TRAIL,STRUCT_CAP10,7,,0.5,
FULL_TRAIL_STRUCT_CAP10_GB50_CAP7D,RUNNER_STOP,2457,0.628228074661212,FULL_TRAIL,STRUCT_CAP10,7,,0.5,
FULL_TRAIL_STRUCT_CAP10_GB50_CAP90D,INITIAL_STOP,1454,0.37177192533878806,FULL_TRAIL,STRUCT_CAP10,90,,0.5,
FULL_TRAIL_STRUCT_CAP10_GB50_CAP90D,RUNNER_STOP,2457,0.628228074661212,FULL_TRAIL,STRUCT_CAP10,90,,0.5,
FULL_TRAIL_STRUCT_CAP10_GB60_CAP180D,INITIAL_STOP,1454,0.3725339482449398,FULL_TRAIL,STRUCT_CAP10,180,,0.6,
FULL_TRAIL_STRUCT_CAP10_GB60_CAP180D,RUNNER_STOP,2445,0.6264411990776326,FULL_TRAIL,STRUCT_CAP10,180,,0.6,
FULL_TRAIL_STRUCT_CAP10_GB60_CAP180D,TAKE_PROFIT_1000,4,0.0010248526774276198,FULL_TRAIL,STRUCT_CAP10,180,,0.6,
FULL_TRAIL_STRUCT_CAP10_GB60_CAP30D,INITIAL_STOP,1454,0.3725339482449398,FULL_TRAIL,STRUCT_CAP10,30,,0.6,
FULL_TRAIL_STRUCT_CAP10_GB60_CAP30D,RUNNER_STOP,2445,0.6264411990776326,FULL_TRAIL,STRUCT_CAP10,30,,0.6,
FULL_TRAIL_STRUCT_CAP10_GB60_CAP30D,TAKE_PROFIT_1000,4,0.0010248526774276198,FULL_TRAIL,STRUCT_CAP10,30,,0.6,
FULL_TRAIL_STRUCT_CAP10_GB60_CAP365D,INITIAL_STOP,1454,0.3725339482449398,FULL_TRAIL,STRUCT_CAP10,365,,0.6,
FULL_TRAIL_STRUCT_CAP10_GB60_CAP365D,RUNNER_STOP,2445,0.6264411990776326,FULL_TRAIL,STRUCT_CAP10,365,,0.6,
FULL_TRAIL_STRUCT_CAP10_GB60_CAP365D,TAKE_PROFIT_1000,4,0.0010248526774276198,FULL_TRAIL,STRUCT_CAP10,365,,0.6,
FULL_TRAIL_STRUCT_CAP10_GB60_CAP7D,INITIAL_STOP,1454,0.3725339482449398,FULL_TRAIL,STRUCT_CAP10,7,,0.6,
FULL_TRAIL_STRUCT_CAP10_GB60_CAP7D,RUNNER_STOP,2445,0.6264411990776326,FULL_TRAIL,STRUCT_CAP10,7,,0.6,
FULL_TRAIL_STRUCT_CAP10_GB60_CAP7D,TAKE_PROFIT_1000,4,0.0010248526774276198,FULL_TRAIL,STRUCT_CAP10,7,,0.6,
FULL_TRAIL_STRUCT_CAP10_GB60_CAP90D,INITIAL_STOP,1454,0.3725339482449398,FULL_TRAIL,STRUCT_CAP10,90,,0.6,
FULL_TRAIL_STRUCT_CAP10_GB60_CAP90D,RUNNER_STOP,2445,0.6264411990776326,FULL_TRAIL,STRUCT_CAP10,90,,0.6,
FULL_TRAIL_STRUCT_CAP10_GB60_CAP90D,TAKE_PROFIT_1000,4,0.0010248526774276198,FULL_TRAIL,STRUCT_CAP10,90,,0.6,
HALF_TP_RUNNER_FIXED10_PT10_GB30_CAP180D,INITIAL_STOP,1824,0.4680523479599692,HALF_TP_RUNNER,FIXED10,180,,0.3,0.1
HALF_TP_RUNNER_FIXED10_PT10_GB30_CAP180D,RUNNER_STOP,2073,0.5319476520400308,HALF_TP_RUNNER,FIXED10,180,,0.3,0.1
HALF_TP_RUNNER_FIXED10_PT10_GB30_CAP30D,INITIAL_STOP,1824,0.4680523479599692,HALF_TP_RUNNER,FIXED10,30,,0.3,0.1
HALF_TP_RUNNER_FIXED10_PT10_GB30_CAP30D,RUNNER_STOP,2073,0.5319476520400308,HALF_TP_RUNNER,FIXED10,30,,0.3,0.1
HALF_TP_RUNNER_FIXED10_PT10_GB30_CAP365D,INITIAL_STOP,1824,0.4680523479599692,HALF_TP_RUNNER,FIXED10,365,,0.3,0.1
HALF_TP_RUNNER_FIXED10_PT10_GB30_CAP365D,RUNNER_STOP,2073,0.5319476520400308,HALF_TP_RUNNER,FIXED10,365,,0.3,0.1
HALF_TP_RUNNER_FIXED10_PT10_GB30_CAP7D,INITIAL_STOP,1824,0.4680523479599692,HALF_TP_RUNNER,FIXED10,7,,0.3,0.1
HALF_TP_RUNNER_FIXED10_PT10_GB30_CAP7D,RUNNER_STOP,2073,0.5319476520400308,HALF_TP_RUNNER,FIXED10,7,,0.3,0.1
HALF_TP_RUNNER_FIXED10_PT10_GB30_CAP90D,INITIAL_STOP,1824,0.4680523479599692,HALF_TP_RUNNER,FIXED10,90,,0.3,0.1
HALF_TP_RUNNER_FIXED10_PT10_GB30_CAP90D,RUNNER_STOP,2073,0.5319476520400308,HALF_TP_RUNNER,FIXED10,90,,0.3,0.1
HALF_TP_RUNNER_FIXED10_PT10_GB40_CAP180D,INITIAL_STOP,1824,0.468533264834318,HALF_TP_RUNNER,FIXED10,180,,0.4,0.1
HALF_TP_RUNNER_FIXED10_PT10_GB40_CAP180D,RUNNER_STOP,2069,0.531466735165682,HALF_TP_RUNNER,FIXED10,180,,0.4,0.1
HALF_TP_RUNNER_FIXED10_PT10_GB40_CAP30D,INITIAL_STOP,1824,0.468533264834318,HALF_TP_RUNNER,FIXED10,30,,0.4,0.1
HALF_TP_RUNNER_FIXED10_PT10_GB40_CAP30D,RUNNER_STOP,2069,0.531466735165682,HALF_TP_RUNNER,FIXED10,30,,0.4,0.1
HALF_TP_RUNNER_FIXED10_PT10_GB40_CAP365D,INITIAL_STOP,1824,0.468533264834318,HALF_TP_RUNNER,FIXED10,365,,0.4,0.1
HALF_TP_RUNNER_FIXED10_PT10_GB40_CAP365D,RUNNER_STOP,2069,0.531466735165682,HALF_TP_RUNNER,FIXED10,365,,0.4,0.1
HALF_TP_RUNNER_FIXED10_PT10_GB40_CAP7D,INITIAL_STOP,1824,0.468533264834318,HALF_TP_RUNNER,FIXED10,7,,0.4,0.1
HALF_TP_RUNNER_FIXED10_PT10_GB40_CAP7D,RUNNER_STOP,2069,0.531466735165682,HALF_TP_RUNNER,FIXED10,7,,0.4,0.1
HALF_TP_RUNNER_FIXED10_PT10_GB40_CAP90D,INITIAL_STOP,1824,0.468533264834318,HALF_TP_RUNNER,FIXED10,90,,0.4,0.1
HALF_TP_RUNNER_FIXED10_PT10_GB40_CAP90D,RUNNER_STOP,2069,0.531466735165682,HALF_TP_RUNNER,FIXED10,90,,0.4,0.1
HALF_TP_RUNNER_FIXED10_PT10_GB50_CAP180D,INITIAL_STOP,1824,0.4697398918362091,HALF_TP_RUNNER,FIXED10,180,,0.5,0.1
HALF_TP_RUNNER_FIXED10_PT10_GB50_CAP180D,RUNNER_STOP,2059,0.5302601081637909,HALF_TP_RUNNER,FIXED10,180,,0.5,0.1
HALF_TP_RUNNER_FIXED10_PT10_GB50_CAP30D,INITIAL_STOP,1824,0.4697398918362091,HALF_TP_RUNNER,FIXED10,30,,0.5,0.1
HALF_TP_RUNNER_FIXED10_PT10_GB50_CAP30D,RUNNER_STOP,2059,0.5302601081637909,HALF_TP_RUNNER,FIXED10,30,,0.5,0.1
HALF_TP_RUNNER_FIXED10_PT10_GB50_CAP365D,INITIAL_STOP,1824,0.4697398918362091,HALF_TP_RUNNER,FIXED10,365,,0.5,0.1
HALF_TP_RUNNER_FIXED10_PT10_GB50_CAP365D,RUNNER_STOP,2059,0.5302601081637909,HALF_TP_RUNNER,FIXED10,365,,0.5,0.1
HALF_TP_RUNNER_FIXED10_PT10_GB50_CAP7D,INITIAL_STOP,1824,0.4697398918362091,HALF_TP_RUNNER,FIXED10,7,,0.5,0.1
HALF_TP_RUNNER_FIXED10_PT10_GB50_CAP7D,RUNNER_STOP,2059,0.5302601081637909,HALF_TP_RUNNER,FIXED10,7,,0.5,0.1
HALF_TP_RUNNER_FIXED10_PT10_GB50_CAP90D,INITIAL_STOP,1824,0.4697398918362091,HALF_TP_RUNNER,FIXED10,90,,0.5,0.1
HALF_TP_RUNNER_FIXED10_PT10_GB50_CAP90D,RUNNER_STOP,2059,0.5302601081637909,HALF_TP_RUNNER,FIXED10,90,,0.5,0.1
HALF_TP_RUNNER_FIXED10_PT10_GB60_CAP180D,INITIAL_STOP,1824,0.47131782945736433,HALF_TP_RUNNER,FIXED10,180,,0.6,0.1
HALF_TP_RUNNER_FIXED10_PT10_GB60_CAP180D,RUNNER_STOP,2039,0.5268733850129199,HALF_TP_RUNNER,FIXED10,180,,0.6,0.1
HALF_TP_RUNNER_FIXED10_PT10_GB60_CAP180D,TAKE_PROFIT_1000,7,0.0018087855297157622,HALF_TP_RUNNER,FIXED10,180,,0.6,0.1
HALF_TP_RUNNER_FIXED10_PT10_GB60_CAP30D,INITIAL_STOP,1824,0.47131782945736433,HALF_TP_RUNNER,FIXED10,30,,0.6,0.1
HALF_TP_RUNNER_FIXED10_PT10_GB60_CAP30D,RUNNER_STOP,2039,0.5268733850129199,HALF_TP_RUNNER,FIXED10,30,,0.6,0.1
HALF_TP_RUNNER_FIXED10_PT10_GB60_CAP30D,TAKE_PROFIT_1000,7,0.0018087855297157622,HALF_TP_RUNNER,FIXED10,30,,0.6,0.1
HALF_TP_RUNNER_FIXED10_PT10_GB60_CAP365D,INITIAL_STOP,1824,0.47131782945736433,HALF_TP_RUNNER,FIXED10,365,,0.6,0.1
HALF_TP_RUNNER_FIXED10_PT10_GB60_CAP365D,RUNNER_STOP,2039,0.5268733850129199,HALF_TP_RUNNER,FIXED10,365,,0.6,0.1
